district,quarter,zone_type,zone_code,zone_name,business_type,monthly_sales,monthly_count,mon_sales,tue_sales,wed_sales,thu_sales,fri_sales,sat_sales,sun_sales,male_sales,female_sales,age_10s_sales,age_20s_sales,age_30s_sales,age_40s_sales,age_50s_sales,age_60plus_sales
마포구,20241,골목상권,3110562,연트럴파크(연남동주민센터),양식음식점,100624875,1289,0,8041704,16002426,5058911,16280535,28933939,26307360,39270518,51067539,436875,22211385,35104218,14820732,13814853,3949993
마포구,20241,골목상권,3110562,연트럴파크(연남동주민센터),호프-간이주점,301281984,4917,21158351,22251066,52513211,31810388,55973133,84938868,32636967,146534010,133117074,1020216,68802022,130154045,53548322,17146027,8980454
마포구,20241,골목상권,3110562,연트럴파크(연남동주민센터),커피-음료,975064470,67176,90668924,92008909,110732692,117940405,135118139,242514912,186080489,296829742,630195108,7715834,392599478,305342002,102388712,84093860,34884962
마포구,20241,골목상권,3110562,연트럴파크(연남동주민센터),미용실,80269287,1339,5692785,6816457,10151321,9525100,15545232,18722231,13816161,21864430,58404857,0,3991369,24622998,27886271,12685662,11082987
마포구,20241,골목상권,3110562,연트럴파크(연남동주민센터),슈퍼마켓,116302017,4540,16841631,14445271,20854169,20214603,16563372,16635996,10746975,51931979,64370038,364614,9915558,15288549,37518751,28207711,25006834
마포구,20241,골목상권,3110562,연트럴파크(연남동주민센터),편의점,538367688,78023,72651014,68828020,64957799,71615964,80240555,98370494,81703842,320354229,194520037,5882597,127305866,198254226,68467626,77370020,37593931
마포구,20241,골목상권,3110562,연트럴파크(연남동주민센터),일반의류,44935141,1296,4316997,0,6413138,1726799,14720959,11751826,6005422,2485951,42449190,0,30157335,8971855,1391032,2638164,1776755
마포구,20241,골목상권,3110562,연트럴파크(연남동주민센터),전자상거래업,302508842,15995,35090586,22584451,24304493,21710403,33907013,97900393,67011503,75175759,220167043,8180161,141033153,86302617,30473137,27225094,2128639
마포구,20241,골목상권,3110570,KB국민은행 서강지점,한식음식점,274921294,8271,29403395,43528158,41104580,38403909,37541578,52641090,32298584,145184489,87862703,198636,19914518,47480056,65700010,63095565,36658408
마포구,20241,골목상권,3110570,KB국민은행 서강지점,커피-음료,610078876,78504,72153066,85915859,108467529,104987612,89287078,88931782,60335950,259995114,295102090,2804147,35728956,138395613,181053521,99416958,97698010
마포구,20241,골목상권,3110570,KB국민은행 서강지점,일반교습학원,61217391,240,14583208,19156321,12625188,7780667,7072007,0,0,34580827,26636564,0,0,0,52308970,8908421,0
마포구,20241,골목상권,3110570,KB국민은행 서강지점,예술학원,13894579,149,0,5354114,4984737,429075,2380435,746218,0,4357913,9536666,0,0,0,11327589,2566990,0
마포구,20241,골목상권,3110570,KB국민은행 서강지점,서적,368584363,598,1914537,358975778,0,5887203,0,0,1806845,364731356,3853007,0,0,0,360914247,7670116,0
마포구,20241,골목상권,3110571,신수동주민센터,한식음식점,40714360,1607,10367170,4926649,7834515,4845082,5350798,5473321,1916825,27630835,8850024,0,2422541,6468266,17540992,3124018,6925041
마포구,20241,골목상권,3110571,신수동주민센터,분식전문점,51741994,8511,7058166,11865324,9618353,10095936,6445073,6659142,0,18095075,33432402,355530,1427766,5881612,33009152,2858647,7994771
마포구,20241,골목상권,3110571,신수동주민센터,커피-음료,34794290,4327,4735853,3940211,5626199,3564313,5243287,6466271,5218156,12877068,21017521,131535,2827726,11988276,9931188,5785473,3230392
마포구,20241,골목상권,3110571,신수동주민센터,예술학원,11491925,117,2593789,0,1621118,2863975,4413043,0,0,3332298,8159627,0,0,0,10411180,1080745,0
마포구,20241,골목상권,3110571,신수동주민센터,미용실,11432037,416,1151016,1162125,953806,2258145,3399941,2113555,393449,7830459,3601578,157380,1521094,3248991,1750014,2404841,2349717
마포구,20241,골목상권,3110571,신수동주민센터,슈퍼마켓,334123427,26256,51253982,54851094,46458461,42858395,67209383,43656549,27835563,142795964,191327463,87213,6552165,60134929,28862418,67497094,170989608
마포구,20241,골목상권,3110571,신수동주민센터,일반의류,1000000,1,0,0,0,0,0,1000000,0,0,1000000,0,0,0,0,0,1000000
마포구,20241,골목상권,3110571,신수동주민센터,문구,8000000,779,1089975,1601556,3021240,1124773,695050,210200,257206,1550791,3037670,13804,97790,553466,1867894,440148,1615359
마포구,20241,골목상권,3110572,서강대역 1번,한식음식점,1363204128,70575,186177490,195276436,221623218,235284233,210863605,178443810,135535336,738001491,427642076,10580232,191523963,212570984,204161262,265489904,281317222
마포구,20241,골목상권,3110572,서강대역 1번,중식음식점,56989331,4545,6877070,10811317,9558212,14130812,8752096,5887106,972718,41702483,15286848,1283716,16904438,7509501,9433359,14056283,7802034
마포구,20241,골목상권,3110572,서강대역 1번,일식음식점,197021,9,0,0,0,0,197021,0,0,0,197021,0,0,197021,0,0,0
마포구,20241,골목상권,3110572,서강대역 1번,양식음식점,325949563,11754,55918729,42556678,43689923,37533258,45197343,57555996,43497636,168946345,126874631,3462923,85829875,67792039,65734077,56900144,16101916
마포구,20241,골목상권,3110572,서강대역 1번,제과점,520744885,57829,66050111,69029465,72774315,62398997,76778829,88834235,84878933,233716903,253241406,4687556,52880853,102888390,125619955,126258181,74623373
마포구,20241,골목상권,3110572,서강대역 1번,분식전문점,86450912,10081,11237081,16509140,12348096,15878907,10268672,9657305,10551711,40538583,31036187,2602591,17102162,15582052,13974164,16280784,6033020
마포구,20241,골목상권,3110572,서강대역 1번,호프-간이주점,75043800,4541,6561632,7914868,10854205,12869695,13034488,14184440,9624472,42197290,32026313,1636608,31359080,20389855,8341982,9482475,3013602
마포구,20241,골목상권,3110572,서강대역 1번,커피-음료,623894318,120587,84137705,83615403,82424933,85390351,87344421,101040283,99941222,290594271,316911798,13956793,163321034,160067269,118838374,110286507,41036093
마포구,20241,골목상권,3110572,서강대역 1번,일반교습학원,270324178,1055,35072216,45046207,37215223,77623717,35798415,29193368,10375032,121676230,148647948,0,29794376,17520686,82075261,136599667,4334188
마포구,20241,골목상권,3110572,서강대역 1번,일반의원,272060232,11297,55802040,32451917,60429467,37999322,62233791,21524015,1619680,63925779,208134453,235865,7958474,142333252,43935577,48008922,29588142
마포구,20241,골목상권,3110572,서강대역 1번,PC방,21112556,3566,3703759,3046823,2196431,2738289,2977958,3631269,2818027,17644387,3468169,669621,14553619,2602825,1358271,1882914,45306
마포구,20241,골목상권,3110572,서강대역 1번,미용실,3924679,180,334353,1086651,417943,513472,748316,823944,0,1954379,1970300,0,103490,429884,827923,1257808,1305574
마포구,20241,골목상권,3110572,서강대역 1번,여관,271147094,9593,30392195,27168362,30454036,22256068,37148369,56856570,66871494,186887858,69922509,12053216,115752279,57944009,33303800,24749460,13007600
마포구,20241,골목상권,3110572,서강대역 1번,슈퍼마켓,105038172,15537,17004376,17633731,21319285,19418507,12347056,15955832,1359385,74668323,30369849,0,6286135,13841051,20696702,47336379,16877905
마포구,20241,골목상권,3110572,서강대역 1번,의약품,904822826,61745,160995467,160572097,155923380,166521364,161752032,99058486,0,441038954,463783872,1059288,34743973,91058211,142488703,264864379,370608272
마포구,20241,골목상권,3110572,서강대역 1번,서적,15478870,951,1605403,3410686,2178676,2755181,2911923,1881398,735603,7894159,7584711,3801326,60013,669024,8019565,2897738,31204
마포구,20241,골목상권,3110572,서강대역 1번,문구,104600081,8200,17777503,14567605,17592828,20006083,12458230,11218359,10979473,35793364,43561768,4388707,10580621,9669078,25555687,19484413,9676625
마포구,20241,골목상권,3110572,서강대역 1번,인테리어,15339671,189,2199031,3133739,2068434,4137165,1085831,2715471,0,9017754,5187595,0,0,5902757,4783309,2877899,641384
마포구,20241,골목상권,3110575,대흥동주민센터,한식음식점,425655939,27062,69135523,78390022,72332943,69282216,70529099,40592640,25393496,243479266,142223267,754778,79944719,94552078,92406644,66902509,51141802
마포구,20241,골목상권,3110575,대흥동주민센터,커피-음료,17915979,1947,2317410,2219695,2589598,2586433,2369688,2788185,3044970,4745436,11887622,112750,7183513,4274492,1895782,1952816,1213703
마포구,20241,골목상권,3110575,대흥동주민센터,미용실,102183322,1519,16035705,8904989,10235001,19377639,14877981,20981755,11770252,30641826,71541496,255875,58919496,19823398,4383993,17588882,1211678
마포구,20241,골목상권,3110575,대흥동주민센터,세탁소,7431373,450,862745,1607844,627451,1490196,2039216,803921,0,5470589,1666667,0,4431373,490196,411765,843137,960784
마포구,20241,골목상권,3110575,대흥동주민센터,슈퍼마켓,169856698,24939,21285574,25390475,23639657,25469548,23009398,25617786,25444260,98550188,71306510,957956,57268037,50781284,26475845,19547263,14826313
마포구,20241,골목상권,3110576,대흥역 3번,한식음식점,2470874742,63494,294406374,350918764,379517495,385307530,422790278,399423734,238510567,1131623030,933893430,14346633,303921968,580457394,454785698,417689446,294315325
마포구,20241,골목상권,3110576,대흥역 3번,양식음식점,2028000000,42927,240616618,246136529,290837952,338396833,330519626,305595510,275896932,766330022,1005843876,3334777,371625265,609178937,421795536,252878179,113361205
마포구,20241,골목상권,3110576,대흥역 3번,제과점,302194751,42026,35811405,36049344,55644356,43537437,50413461,46611176,34127572,140841608,139955634,2346247,31201151,50737355,60075376,71164382,65272731
마포구,20241,골목상권,3110576,대흥역 3번,치킨전문점,107390805,7447,10156909,12315212,22895198,25106008,24730293,10740264,1446921,65429049,39748803,4481408,8818765,18478266,13061546,19224341,41113527
마포구,20241,골목상권,3110576,대흥역 3번,분식전문점,80539970,8497,11372521,12875149,13664213,9136575,13468590,13946364,6076558,31803236,44286926,1380614,8721267,12898162,19177130,18295704,15617286
마포구,20241,골목상권,3110576,대흥역 3번,호프-간이주점,143908382,2779,10079927,23649331,14437810,24737451,19816261,32001529,19186073,97660348,37607267,0,15796763,35979800,31113822,40494925,11882304
마포구,20241,골목상권,3110576,대흥역 3번,커피-음료,433568723,30715,64692418,65385260,72881450,74003818,68800363,63618994,24186420,144032885,195860011,2884763,67479896,129999485,72367301,48251596,18909854
마포구,20241,골목상권,3110576,대흥역 3번,일반교습학원,1982378324,5772,323514450,326590640,354681738,276036885,418072864,177016340,106465407,753272976,1229105348,1069841,7586742,15966495,1121162589,835367605,1225052
마포구,20241,골목상권,3110576,대흥역 3번,외국어학원,648000000,981,99757768,161521139,169030850,120830344,96859899,0,0,320209242,327790758,0,13230848,136549771,498219381,0,0
마포구,20241,골목상권,3110576,대흥역 3번,스포츠 강습,133970855,506,35431573,28905281,30213116,14171241,25249644,0,0,77773407,56197448,0,29764359,44183212,43018608,15308804,1695872
마포구,20241,골목상권,3110576,대흥역 3번,스포츠클럽,78173411,195,0,14712910,0,35098266,5317919,23044316,0,66119461,12053950,0,0,0,44493256,33680155,0
마포구,20241,골목상권,3110576,대흥역 3번,미용실,463766571,7973,40149514,54841023,34860881,63366169,103902749,92403281,74242954,208760112,255006459,2583707,81760468,92936124,120851679,130088952,35545641
마포구,20241,골목상권,3110576,대흥역 3번,노래방,39506002,521,3369315,6187308,8455927,2934014,9411096,5751269,3397073,30025355,5167097,66627,1984252,6796435,6303871,16105105,3936161
마포구,20241,골목상권,3110576,대흥역 3번,편의점,321868752,52389,42668165,49228763,47808447,52887730,51933335,42845466,34496846,188183405,133685347,5085958,55478382,73598898,76753112,70067010,40885392
마포구,20241,골목상권,3110576,대흥역 3번,청과상,292696234,15223,21617029,64790194,52107834,55933026,65376981,24733645,8137525,106784249,171740514,0,3598225,48077822,15001831,50341936,161504949
마포구,20241,골목상권,3110576,대흥역 3번,운동/경기용품,19456153,440,1862413,1476706,4903986,8033723,0,1316913,1862412,4876435,9664711,0,440808,672232,843045,2336281,10248781
마포구,20241,골목상권,3110577,용강동주민센터,한식음식점,702941421,14307,99222945,95279337,106275903,112586977,112588612,114348576,62639071,290304951,228292521,161236,21195371,90459805,137016440,141122999,128641625
마포구,20241,골목상권,3110577,용강동주민센터,분식전문점,360000000,36543,44227899,55978676,60993586,73994530,56238304,53103917,15463088,134305714,200976788,2292617,9759042,57281712,158623874,64203421,43121834
마포구,20241,골목상권,3110577,용강동주민센터,호프-간이주점,9078246,38,1580247,217965,828267,0,0,4337505,2114262,2942529,4555470,0,0,4337505,3160494,0,0
마포구,20241,골목상권,3110577,용강동주민센터,커피-음료,80807634,19256,9999454,12523311,11634041,11438988,14049152,12776008,8386680,34767333,42123963,728739,5486477,21294042,31830378,13001858,4549802
마포구,20241,골목상권,3110577,용강동주민센터,일반교습학원,2332682275,6976,538982753,330999023,398999599,473499791,240931575,184513564,164755970,690654806,1642027469,0,0,403485896,1659444233,246805051,22947095
마포구,20241,골목상권,3110577,용강동주민센터,외국어학원,152606422,372,25578084,52470835,26274086,23459336,18792061,4234014,1798006,48654132,103952290,0,0,2035807,119098262,17900309,13572044
마포구,20241,골목상권,3110577,용강동주민센터,예술학원,521561651,2593,81775504,112545552,110724153,114103373,61697775,34305625,6409669,154097393,367464258,0,0,134775894,348012734,24762558,14010465
마포구,20241,골목상권,3110577,용강동주민센터,스포츠 강습,291217836,1144,61457656,60077143,62805832,53536252,36411278,15222650,1707025,116655248,174562588,0,30836361,74056936,156307683,16624679,13392177
마포구,20241,골목상권,3110577,용강동주민센터,일반의원,1715685598,74215,399546421,122898802,260881523,213346253,198501263,273161163,247350173,838169238,877516360,442109,49168224,472689689,705745662,270486218,217153696
마포구,20241,골목상권,3110577,용강동주민센터,치과의원,697728920,7075,172488816,89526667,77309355,97347246,174998987,86057849,0,342976498,354752422,0,13726925,176689866,302558701,84898807,119854621
마포구,20241,골목상권,3110577,용강동주민센터,한의원,196353784,5410,29013310,21234162,20321398,39342829,46572664,39869421,0,85516920,110836864,0,3591777,25300670,43658471,70291718,53511148
마포구,20241,골목상권,3110577,용강동주민센터,미용실,6070987,144,710138,802967,1044322,529122,1318166,1666272,0,1346014,4724973,0,0,106753,1865854,2371769,1726611
마포구,20241,골목상권,3110577,용강동주민센터,슈퍼마켓,297929075,16965,37279694,43015048,56390854,50306934,41507263,36153985,33275297,106619829,167132812,1615271,12129215,21999893,96668162,74083737,67256361
마포구,20241,골목상권,3110577,용강동주민센터,일반의류,125361566,820,0,12588153,7262396,53027466,36440770,16042781,0,0,81404347,0,0,1452479,0,12588153,67363715
마포구,20241,골목상권,3110578,대흥역 2번,한식음식점,1886603800,55368,221026536,275125837,283238216,305157988,319558764,282181499,200314960,974974617,588304815,19911881,157392852,298739776,357497792,413227150,316509977
